,gp,gp_q,pi_yoy,gw,gw_q,gp_core,grpe,grpf,slack,dmw,minwage,transfer_share,h,h_disc,cov_benchmark,lambda,wedge,scheme,populist,election,pistar,catchup,catchup_bb,real_wage,pigap,lvl_wage,lvl_price,lvl_minwage,lvl_benefit,lvl_handout,country
2017-07-01,1.829734421902618,-3.52506007880784,1.829734421902618,1.3534731331468874,0.9086083811181922,1.5777466931026218,3.8966204809741,-0.7293390917363141,5.554999999999996,7.8026984354456985,826.0,26.535700751854925,-0.48296958606183216,0.046740799362912755,0.14,0.042,0.0,0.0,0.0,0.0,0.9560231343916444,-2.348351215658397,2.2162277464467284,-270.578151667934,0.8737112875109735,93.5318047067298,96.51908784856762,78.66666666666667,715.2870605117193,100.0,ES
2017-10-01,1.5416897007709984,5.191566411516391,1.5416897007709984,1.4208497202775838,2.2271167562568195,0.945741460763383,2.598029840304461,0.6049482654438609,5.295000000000002,7.8026984354456985,826.0,26.749639637701428,-0.3060054153258218,-0.013614500436693322,0.14,0.042,0.0,0.0,0.0,0.0,1.0731564476675153,-1.798084159028292,1.6925870427169514,-271.3192640817488,0.46853325310348315,94.05402278219992,97.77996569904084,78.66666666666667,715.2870605117193,100.0,ES
2018-01-01,1.064032570967921,-3.5103397951793625,1.064032570967921,1.3325059618428003,1.2789262086405628,1.141848279690727,-1.021247432403083,-0.1122088917410835,5.285,3.917414846327727,859.0,26.688594359290104,0.11209027755551548,0.5582556430983512,0.14,0.042,0.0,0.0,0.0,0.0,1.0713316723275965,-3.2886894890517056,0.6511169762201149,-270.12194758079386,-0.007299101359675486,94.3552244308694,96.92561773486631,81.80952380952381,715.2870605117193,100.0,ES
2018-04-01,1.826077275259319,9.148142563508088,1.826077275259319,1.6562721633909705,2.2104373075483075,1.0104996842986047,4.788348253004671,0.36308615543934053,5.445000000000002,3.917414846327727,859.0,26.649833090815715,0.27702669437123517,0.6252064391764114,0.14,0.042,0.0,0.0,0.0,0.0,1.222280792913941,-1.6036073345891282,1.0884819627454179,-271.85637389478376,0.6037964823453781,94.87808355504708,99.1678841389824,81.80952380952381,715.2870605117193,100.0,ES
2018-07-01,2.238656643584047,-1.8747426055089278,2.238656643584047,2.502785154785858,4.294660346697743,0.9322405270257406,8.330172907071987,-0.6374327176807082,5.385,3.917414846327727,859.0,27.200610868366354,0.6649101165114302,1.0329507894250907,0.14,0.042,0.0,0.0,0.0,0.0,1.4255559630479622,-3.3958627356169018,1.2826335091924026,-270.3140231567322,0.813100680536085,95.90224460450759,98.70418598742297,81.80952380952381,724.882088425039,100.0,ES
2018-10-01,1.7451663208028378,3.2176051203915534,1.7451663208028378,2.5338405620208393,2.351338385196744,1.0686311318496955,3.6211102302983633,-0.9981052347399988,5.219999999999999,3.917414846327727,859.0,27.11722488038277,0.3675852426813453,1.0262655042825972,0.14,0.042,0.0,0.0,0.0,0.0,1.4894780345989374,-3.170530708048773,0.6720098731353226,-270.53058984053087,0.2556882862039005,96.46765137709721,99.50136568633678,81.80952380952381,724.882088425039,100.0,ES
2019-01-01,1.1241381961569985,-5.99445229376272,1.1241381961569985,3.144637714628984,3.7221148190731412,0.7965035471914739,0.027959138307531717,-2.040820777043928,5.0600000000000005,20.077652116731404,1050.0,27.022709588321074,0.33411522903097346,0.7121296838271958,0.14,0.042,0.0,0.0,0.0,0.0,1.4164100669105495,-5.567671348565227,0.052806523829401986,-268.1014480623219,-0.292271870753551,97.36950003684568,98.02134281903068,100.0,724.882088425039,100.0,ES
2019-04-01,1.0545025157888688,8.86959984203557,1.0545025157888688,3.7673343476044563,4.701223839450197,1.155603787144699,-2.4619246726578226,-3.1687589485831946,4.440000000000001,20.077652116731404,1050.0,27.11728173176771,0.4674486409519951,0.1216420098433385,0.14,0.042,0.0,0.0,0.0,0.0,1.3440285566862133,-4.065693948601563,-0.1677782771250722,-269.1435420629682,-0.28952604089734457,98.52064103727459,100.21914501683288,100.0,724.882088425039,100.0,ES
2019-07-01,0.43345013361113516,-4.358952134219862,0.43345013361113516,3.801155081554608,4.42994328249835,1.1580214243077869,-8.372763851873488,-2.932068831398915,3.9450000000000003,20.077652116731404,1050.0,27.8161786054472,0.6155677370808466,0.3331579979598027,0.14,0.042,0.0,0.0,0.0,0.0,1.1619128720711978,-5.919949544050553,-0.992105829436827,-266.9463182087886,-0.7284627384600626,99.61780743412866,99.13294797687863,100.0,748.0391993272509,100.0,ES
2019-10-01,0.4998816426916797,3.4833311567137315,0.4998816426916797,3.596245273174703,1.531699151677124,1.1145112089793408,-8.291316123378634,-2.246492835942071,3.7499999999999982,20.077652116731404,1050.0,27.643704037220473,0.5264791568377003,0.2593994211070897,0.14,0.042,0.0,0.0,0.0,0.0,1.029506626195294,-4.7799245427993355,-0.9895963919072577,-267.4342262100478,-0.5296249835036144,100.0,100.0,100.0,748.0391993272509,100.0,ES
2020-01-01,0.6877761657060333,-5.242874201705305,0.6877761657060333,2.4702811296978044,-0.781741754834453,1.152329556938625,-6.877030333663248,-0.5354484386030478,3.2849999999999984,5.376642415566035,1108.0,29.1934096473235,2.1707000590024226,1.625631206341315,0.14,0.042,0.0,0.0,0.0,0.0,0.961160534097442,-5.303322155222361,-0.7286339012045162,-266.3189430983301,-0.27338436839140867,99.80475541199468,98.69783395794956,105.52380952380952,748.0391993272509,100.0,ES
2020-04-01,-0.6103200864128411,3.677214833560072,-0.6103200864128411,-5.265760726886581,-26.242943586887346,0.8760652255283219,-11.711075650732194,8.286156028825165,1.3350000000000009,5.376642415566035,1108.0,37.47739977109493,10.360118039327215,8.679394604352643,0.14,0.042,0.0,0.0,0.0,0.0,0.6468644099953853,2.9462071420268785,-1.9543486430990544,-273.79898270344205,-1.2571844964082264,93.46700372129632,99.60935018738488,105.52380952380952,748.0391993272509,100.0,ES
2020-07-01,-0.6363716275572529,-4.463158298797509,-0.6363716275572529,1.7846805566815727,32.63170841677096,0.06732603687940042,-11.822055079245786,0.22360809492254496,0.0799999999999983,5.376642415566035,1108.0,31.059492012044455,3.2433134065972533,1.5784003848495791,0.14,0.042,0.0,0.0,0.0,0.0,0.39021720248485764,-6.385242423106035,-1.7982844996284506,-264.52526602454986,-1.0265888300421104,101.41162643187633,98.50409705901035,105.52380952380952,766.7479991084402,100.0,ES
2020-10-01,-0.7811667889991547,2.904150510946124,-0.7811667889991547,1.8797684211537824,1.9120506095659628,-0.06989008480688952,-11.284177120715944,-0.4614813975811316,0.13999999999999702,5.376642415566035,1108.0,31.311562512772305,3.667858475551833,2.040533063015982,0.14,0.042,0.0,0.0,0.0,0.0,0.15594040418805516,-5.222932680588826,-1.8106734151944488,-264.7732909998949,-0.9371071931872099,101.89754729355829,99.22187638950646,105.52380952380952,766.7479991084402,100.0,ES
2021-01-01,0.5135458712254071,-0.06402356080705829,0.5135458712254071,2.2491911656226327,0.6959492230409481,0.09677420110101309,-1.668473316982988,-0.857632597225555,0.5000000000000018,0.0,1108.0,31.96200118936887,2.7685915420453733,1.9391016678665296,0.14,0.042,0.0,0.0,0.0,0.0,0.22746149759552553,-4.604825331425786,-0.4476146628720349,-264.58329780393296,0.28608437362988154,102.07499041021671,99.2059963158229,105.52380952380952,766.7479991084402,100.0,ES
2021-04-01,2.2603928826239184,10.664602879154117,2.2603928826239184,8.922742095479364,0.4512601325395771,-0.19786127904168893,11.714923410714029,-8.314762822277588,0.27500000000000036,0.0,1108.0,32.096012325906706,-5.381387445188224,-4.775287963790081,0.18438356164383563,0.05531506849315069,0.0,0.0,0.0,0.0,0.6340477746012041,-1.2129231636285454,1.613528472628533,-267.1366334905865,1.6263451080227143,102.19021132550698,101.88655275360479,105.52380952380952,766.7479991084402,100.0,ES
2021-07-01,3.345005527998346,-0.12470771729979901,3.345005527998346,3.8144703301021377,12.198621355262063,0.6835121950651057,17.88183274955939,-2.2639082927003784,0.7550000000000008,0.0,1108.0,29.55345741593468,-1.5060345961097732,-0.13848282027513426,0.22926027397260273,0.06877808219178082,0.0,0.0,0.0,0.0,1.1762393252806325,-3.8388119786412744,2.9547883255134884,-264.055801222446,2.1687662027177135,105.35466781704783,101.85479260623771,105.52380952380952,784.1890332075377,100.0,ES
2021-10-01,5.659275769043237,12.161231475125689,5.659275769043237,4.156593093946115,3.2805416649418717,1.6140059725864297,28.241829435685872,-1.1479553910948237,1.8000000000000007,0.0,1108.0,29.600635029279793,-1.7109274834925137,-0.6491047131054382,0.27463013698630134,0.0823890410958904,0.0,0.0,0.0,0.0,2.0728466140331534,-0.8124838605868945,5.503335364855182,-266.27597367499203,3.5864291550100837,106.22227166059552,104.99904719557898,105.52380952380952,784.1890332075377,100.0,ES
2022-01-01,7.568914465268861,7.574531224095438,7.568914465268861,4.233719684629356,1.0044555857739113,2.5718340367287595,33.36574024046581,0.9393046169820618,1.9550000000000018,1.6114941392406656,1126.0,29.19621862853304,-2.7657825608358335,-2.260088952429217,0.32,0.096,0.0,0.0,0.0,0.0,3.172060184280295,1.3304108813335915,7.3414529676733356,-267.91849258457245,4.396854280988566,106.48934573556788,107.00628850917869,107.23809523809524,784.1890332075377,100.0,ES
2022-04-01,8.557122991853294,14.61743698549185,8.557122991853294,5.633191233058277,6.049146326255261,3.5090235754012156,25.071284813632655,4.27116258842104,1.9349999999999987,1.6114941392406656,1126.0,28.892574429654623,-3.2034378962520815,-2.1760253156587237,0.3643835616438356,0.10931506849315069,0.0,0.0,0.0,0.0,4.249072745794895,3.8340644123179572,7.92307521725209,-270.0605652493815,4.308050246058399,108.1120085526698,110.98901098901098,107.23809523809524,784.1890332075377,100.0,ES
2022-07-01,9.576363028680035,3.9522524300071638,9.576363028680035,3.782078521061427,4.794170507274664,4.652001563489261,24.84240124707,8.206724276911848,1.8399999999999999,5.187976497932656,1167.0,28.638469294353246,-0.9149881215814337,-0.9105148645862615,0.40926027397260273,0.12277808219178081,0.0,0.0,0.0,0.0,5.314530802371923,3.614460437701723,8.400123703399402,-269.8500857300646,4.261832226308112,109.41557334496768,112.0910881026488,111.14285714285714,818.1022280156875,100.0,ES
2022-10-01,6.286402557821802,-0.9986104083072433,6.286402557821802,4.716064238587103,7.016484535044576,4.119842073922175,-3.1039955470887115,8.57674636198742,1.4650000000000016,5.187976497932656,1167.0,28.361199173295827,-1.2394358559839669,-2.250969233608531,0.45463013698630134,0.1363890410958904,0.0,0.0,0.0,0.0,5.508905153461899,1.5837956710170715,4.2135559437886485,-267.84631199422677,0.7774974043599032,111.35178716197522,111.81159880581846,111.14285714285714,818.1022280156875,100.0,ES
2023-01-01,4.832081731632609,1.757247919338667,4.832081731632609,5.436289649019921,3.8853572275051818,4.833666062231146,-21.495095277598388,8.754676178032073,1.5999999999999996,3.5764823586919903,1167.0,29.140533340390434,-0.055685288142603984,-0.27711839654869996,0.5,0.15,0.0,0.0,0.0,0.0,5.37354046909604,0.9628431798139445,1.660021547352314,-267.314284667185,-0.5414587374634312,112.43866091002235,112.30388109000828,111.14285714285714,818.1022280156875,100.0,ES
2023-04-01,2.7434549679697717,6.2629299308404995,2.7434549679697717,4.910539314130347,3.9461449866969645,3.7853866558823945,-27.323567999179854,5.811382049530334,2.2300000000000004,3.5764823586919903,1167.0,28.89961589472415,0.007041465069529407,0.2662708321590338,0.5,0.15,0.0,0.0,0.0,0.0,4.847523368870787,1.7058428069229308,-1.5056177778251234,-267.893480903221,-2.1040684009010153,113.55339866014707,114.07609731309154,111.14285714285714,818.1022280156875,100.0,ES
2023-07-01,2.5623062723862944,3.2276576476732544,2.5623062723862944,4.908353873491178,4.78542874471799,4.107475790590787,-27.0634655400523,4.808473181255524,2.0850000000000026,7.667536765896799,1260.0,28.390538014082217,-0.24793128027102984,-0.32020498986878165,0.5,0.15,0.0,0.0,0.0,0.0,4.390479949573889,1.272381961060944,-2.7522245299856287,-267.50403812895973,-1.8281736771875945,114.92006169035656,115.00031760147368,120.0,863.8077205771192,100.0,ES
2023-10-01,3.283105511887996,1.8845865496995629,3.283105511887996,4.3977902080711395,4.974229873364422,3.4884343894248993,-13.565079457737506,3.390492299102199,2.0550000000000015,7.667536765896799,1260.0,28.739924404572157,0.3787252312763334,0.8622066614986218,0.5,0.15,0.0,0.0,0.0,0.0,4.16900506203671,0.501504032596813,-2.2257996415739028,-266.7316272980435,-0.8858995501487144,116.35808146965469,115.5434161214508,120.0,863.8077205771192,100.0,ES
2024-01-01,3.1840605855658843,1.3610682140502206,3.1840605855658843,4.633422918451613,4.827888069027075,3.1389341559298067,-6.47191405885259,0.675417151968194,2.135,12.546553182840015,1323.0,28.16112745807406,-0.9794058823163754,-1.0945788675491928,0.5,0.15,0.0,0.0,0.0,0.0,3.972016166742545,-0.34124167834431773,-2.189479883530156,-265.8649223342993,-0.7879555811766608,117.77100056931211,115.93724194880264,126.0,863.8077205771192,100.0,ES
2024-04-01,3.523147599925114,7.6192779882774175,3.523147599925114,5.011882880364116,5.459984834346976,2.8523151699173077,1.067004007724659,-0.7382803800167981,2.105000000000002,12.546553182840015,1323.0,28.635433641499535,-0.2641822532246152,-0.8557334668356971,0.5,0.15,0.0,0.0,0.0,0.0,3.882242453379059,0.3711380630443273,-1.3243757689456732,-266.404745622782,-0.3590948534539451,119.38959198618537,118.16680429397192,126.0,863.8077205771192,100.0,ES
2024-07-01,2.287967008806735,-1.713064716800261,2.287967008806735,4.690702892337129,3.500708792610041,2.7383211187974155,-6.724560107878208,-2.066454333372336,2.2600000000000016,4.879016416943216,1323.0,28.594583536594957,0.20404552251274133,0.31879463374292216,0.5,0.15,0.0,0.0,0.0,0.0,3.563387364464594,-0.9096515194087829,-2.102512940767154,-265.10130224542945,-1.2754203556578592,120.43904807395599,117.66181795083529,126.0,904.7733113192577,100.0,ES
2024-10-01,2.3230006072632925,2.024720943525793,2.3230006072632925,4.733065985376461,5.143682245521752,2.5125799520836267,-3.468454994779302,-2.583994741961826,2.604999999999997,4.879016416943216,1323.0,28.361150911977695,-0.37877349259446413,-0.12040528002623346,0.5,0.15,0.0,0.0,0.0,0.0,3.315310013024334,-1.4921913175101054,-1.8460044547734178,-264.32156191993033,-0.9923094057610413,121.9977992284443,118.25890872133648,126.0,904.7733113192577,100.0,ES
2025-01-01,2.6305567852098477,2.5912929258364414,2.6305567852098477,4.315984951410279,3.159563933162346,2.2947312556471644,1.5066778385822932,-1.9748482119359867,2.4499999999999993,4.290598929433642,1381.0,28.49116623947272,0.3300387813986616,0.2070760347908634,0.5,0.15,0.0,0.0,0.0,0.0,3.1783593674614368,-1.4067213631079198,-1.3414593815326974,-264.17949416809887,-0.5478025822515891,122.96526477569154,119.0275042876199,131.52380952380952,904.7733113192577,100.0,ES
2025-04-01,2.1405552925378046,5.659272017589245,2.1405552925378046,3.881000024870307,3.7200451281870883,2.5934699982802734,-5.978491360747995,-1.2873678032735203,2.405000000000001,4.290598929433642,1381.0,28.677896382533856,0.04246274103432146,0.24572963908098885,0.5,0.15,0.0,0.0,0.0,0.0,2.9707985524767104,-0.5499198065285782,-1.7416871608412543,-264.66430089044945,-0.8302432599389058,124.114189896661,120.72349615702217,131.52380952380952,904.7733113192577,100.0,ES
2025-07-01,2.7738149732214445,0.8199740059342986,2.7738149732214445,4.041419097591614,4.14238508349527,2.6100613531130357,-0.01689990626241311,-1.3301103607741727,2.205000000000002,4.290598929433642,1381.0,28.797546656269446,0.20296311967448744,-0.0622516257886962,0.5,0.15,0.0,0.0,0.0,0.0,2.9314018366256573,-1.1984480307911554,-0.7895723912431496,-263.83369812105923,-0.1575868634042128,125.40619022567184,120.97122530648541,131.52380952380952,944.6781402088375,100.0,ES
2025-10-01,3.0808280431071644,3.2527732230686723,3.0808280431071644,4.776334924937231,8.08334555490422,2.907715921204357,-0.20578812284672843,-1.803965390258,2.205,4.290598929433642,1381.0,28.755188094861715,0.3940371828840217,0.2110991327781032,0.5,0.15,0.0,0.0,0.0,0.0,2.9612870779219587,-2.0973664426620076,-0.2344819699171694,-262.6260550381004,0.11954096518520574,127.9662240781011,121.95896588960173,131.52380952380952,944.6781402088375,100.0,ES
2026-01-01,,,,4.50637107227525,2.079708522514423,,,,1.8399999999999999,3.136393929345882,1425.0,28.777523019252467,0.28635677977974505,0.007827949313015115,0.5,0.15,0.0,0.0,0.0,0.0,2.9851952709589997,,,,,128.63328781510276,121.95896588960173,135.71428571428572,944.6781402088375,100.0,ES
2026-04-01,,,,4.846106203512601,5.078985653136492,,,,1.6700000000000017,3.136393929345882,1425.0,,,,0.5,0.15,0.0,0.0,0.0,0.0,3.0043218253886326,,,,,130.27701789104546,121.95896588960173,135.71428571428572,944.6781402088375,100.0,ES
