,gp,gp_q,pi_yoy,gw,gw_q,gp_core,grpe,grpf,slack,dmw,transfer_share,h,h_disc,cov_automatic,cov_benchmark,cov_public,lambda,wedge,scheme,populist,election,pistar,catchup,catchup_bb,real_wage,pigap,lvl_wage,lvl_price,lvl_minwage,lvl_benefit,lvl_handout,country
2012-04-01,3.558363785866625,10.765425789649186,3.558363785866625,-1.7109876592249051,-3.335974361090255,2.2272635609123625,15.804297268755363,4.933683360940977,-2.861603557387971,0.0,28.585745783581025,1.1830385374687002,0.08323351697291259,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.828082433779799,6.866288013174824,1.5542443778155883,-272.55407005046123,0.7302813520868261,90.99349064145603,95.5669771924189,90.99349064145603,8574.038302578161,100.0,IT
2012-07-01,3.4170710205828847,-3.782534096814061,3.4170710205828847,-1.3974404691665443,-0.1460612327998767,2.1177670482927624,14.308326927106352,4.589014179860973,-2.6318771238231147,0.0,28.762195077590157,1.5154442896102238,0.6351901048260284,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.945880151140416,5.288492117110366,1.2872420610002728,-271.64495183445763,0.4711908694424687,90.96027015355727,94.66752328943143,90.96027015355727,8558.433814066751,100.0,IT
2012-10-01,2.6063414724150746,6.195410046001726,2.6063414724150746,-1.3202212849107386,-0.3257774808987257,1.495100904408453,12.2117234619052,3.883576045608006,-2.97548693515564,0.0,37.226419032483676,2.217054689664871,1.61013955631367,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.8779724153953476,6.370008167130379,0.16902786030864503,-273.2752487161827,-0.271630942980273,90.88621829400472,96.14519755862511,90.88621829400472,8558.433814066751,100.0,IT
2013-01-01,2.050652856248547,-4.975690313842662,2.050652856248547,-0.20720754279646147,2.9789829036030113,1.4923060210731087,4.708798259595781,2.64258772409125,-3.3941054311369037,0.0,29.68436357323438,0.957094742663972,0.2188258246847936,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.7125085035659877,3.6662702356162526,-0.5948592395095451,-271.2865804118214,-0.6618556473174406,91.56561627368023,94.95663347253453,91.56561627368023,8558.433814066751,100.0,IT
2013-04-01,1.20282105020042,7.374098565456677,1.20282105020042,0.7831978149420937,0.625647069863966,1.2794787340998148,-2.021323249281437,1.6011113191782833,-3.412736954091269,0.0,29.764190044064392,1.178444260483369,0.05694646056682573,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.4105710128928743,4.857129943634959,-1.625261383579379,-272.9736932857195,-1.2077499626924544,91.70894773690125,96.72341792483137,91.70894773690125,8558.433814066751,100.0,IT
2013-07-01,1.079996997558741,-4.273830307380777,1.079996997558741,1.2654592615488847,1.782984553627287,1.127253610314316,-2.40558562309543,0.8183052885905706,-3.031364134721267,0.0,28.953035788389165,0.19084071079900622,-0.43858148786307294,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.1444562098260476,2.64742840907212,-1.8658831535816751,-271.45948957046755,-1.0644592122673067,92.11864926602274,95.69547060713138,92.11864926602274,8540.718453778542,100.0,IT
2013-10-01,0.632808106708449,4.406654482600558,0.632808106708449,1.673448814013434,1.3061807289594718,1.0734755884837632,-4.735831622047071,-0.5850026941710773,-2.8550000000000004,0.0,37.107973427869254,-0.11844560461442,-0.4367972751192659,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.8421265892025278,3.0402106944750926,-2.2451643086868986,-272.23460800887784,-1.2093184824940788,92.41994995084545,96.75554127850948,92.41994995084545,8540.718453778542,100.0,IT
2014-01-01,0.4388192695667037,-5.7516456624096435,0.4388192695667037,0.43023834899740265,-1.9938589564611142,0.8574911056572709,-3.520329718631343,0.27886474047362775,-3.0699999999999985,0.0,29.288572523760227,-0.39579104947415344,-0.8918985135215475,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.561465125275363,1.4666295118161088,-2.273689233999284,-271.29516133239065,-1.1226458557086594,91.96041534890301,95.37423707035013,91.96041534890301,8540.718453778542,100.0,IT
2014-04-01,0.3977466297723886,7.209808006279417,0.3977466297723886,0.5854342042477034,1.246430490865169,0.8660946877347975,-2.3326050848764712,-0.855066993151965,-2.42,0.0,29.663743318573292,-0.10044672549109901,-0.6871023946007786,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.3287214261747682,2.5410638155036622,-2.0128243831204857,-272.78600571124423,-0.9309747964023796,92.24741794175887,97.10889816896884,92.24741794175887,8540.718453778542,100.0,IT
2014-07-01,-0.06715916975057468,-6.13345350547263,-0.06715916975057468,0.19258375086066426,0.21158274007913036,0.47441634219786977,-3.880770672015732,-0.5990883756776366,-2.3949999999999996,0.0,29.778733756389542,0.8256979680003773,0.3339983456279304,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.0495453069896996,0.4289334441848496,-2.2116153795766222,-271.19974664985625,-1.1167044767402743,92.29622575286724,95.63122389977514,92.29622575286724,8577.543059831667,100.0,IT
2014-10-01,0.16586502392774705,5.338751257313845,0.16586502392774705,0.17999902086236474,1.2558418089662737,0.5988041844622316,-3.7806362699268625,-0.1461752424238849,-2.455,0.0,37.98330638900956,0.8753329611403071,0.6304632625485713,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.872809250377309,1.0647662211963507,-1.6762615652747808,-272.22047401194317,-0.706944226449562,92.58645476439968,96.9161580469001,92.58645476439968,8577.543059831667,100.0,IT
2015-01-01,-0.13481633319338826,-6.954371090894185,-0.13481633319338826,0.9977733678031786,1.2772384313021412,0.6468107656492528,-9.350507562122878,-0.09339607666727368,-1.5600000000000005,0.0,29.80750437974621,0.5189318559859823,-0.03266788985406888,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.6712841336631696,-1.4842529643876219,-1.6962814584687513,-270.1625716313941,-0.8061004668565579,92.88256471217261,95.24574365563764,92.88256471217261,8577.543059831667,100.0,IT
2015-04-01,0.09918995688433796,8.145833166590322,0.09918995688433796,1.4560577356078186,3.079567962083729,0.529276789651778,-7.642282309286319,-0.015255461672358805,-1.370000000000001,0.0,29.79217720632698,0.12843388775368725,-0.024212806793038638,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.5568652983074033,-0.4066579295061956,-1.2295314692904302,-271.42913793252075,-0.4576753414230653,93.60041994765822,97.20526823000323,93.60041994765822,8577.543059831667,100.0,IT
2015-07-01,0.3018617083359487,-5.322766499666187,0.3018617083359487,1.3058781485491888,-0.3891356081553887,0.9756174945364293,-8.006329204433982,0.07624397080423506,-0.3249999999999993,0.0,30.03871659943319,0.25998284304364905,0.5778942047812226,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.5058645803131123,-1.9853717318909503,-0.7476835986537509,-270.19573020964305,-0.2040028719771636,93.50940608490501,95.92033408287826,93.50940608490501,8663.555893082052,100.0,IT
2015-10-01,0.1655903673623449,4.79366589341943,0.1655903673623449,1.5228752492755238,2.1238302118716135,0.7270355884463342,-8.390561828897436,0.22038042848127049,-0.35999999999999943,0.0,37.98942206925075,0.006115680241186583,-0.3154353654929442,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.43780973772295884,-1.4708704418826528,-0.7072188830149642,-270.86318913003004,-0.27221937036061394,94.0072217647066,97.07677481529072,94.0072217647066,8663.555893082052,100.0,IT
2016-01-01,0.0,-7.616732560343564,0.0,1.502545105363895,1.195917855655626,0.7437492026064696,-7.193059922629175,-1.4692062152401153,0.015000000000000568,0.0,29.85766742437489,0.0501630446286816,0.06408426711003645,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.35024779017836705,-3.7474618673910527,-0.6712841336631696,-268.6600265260302,-0.35024779017836705,94.2887046306827,95.24574365563764,94.2887046306827,8663.555893082052,100.0,IT
2016-04-01,-0.29786551892403423,6.954371090894185,-0.29786551892403423,0.48968198645664707,-0.9718845135452625,0.5593039748733375,-8.856451091113282,-0.19072810162006348,-0.09500000000000064,0.0,29.775394718457456,-0.01678248786952663,-0.8358886167788905,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.22062512835788678,-1.6793301603862005,-0.8547308172314375,-270.64159042714004,-0.5184906472819211,94.05988839236676,96.9161580469001,94.05988839236676,8663.555893082052,100.0,IT
2016-07-01,-0.06700167754845054,-4.399311134163852,-0.06700167754845054,1.226945821035641,2.559919730160587,0.4342749434137261,-6.944756542446973,-0.4598918683544895,0.0600000000000005,0.0,29.766969772809432,-0.2717468266237588,-0.6211693256395825,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.1630997671766193,-3.552878373526937,-0.5728662578615629,-268.90178271105896,-0.23010144472506985,94.6637831440965,95.856087375522,94.6637831440965,8794.712604949953,100.0,IT
2016-10-01,0.16531661890342164,5.722939079226919,0.16531661890342164,1.1802801499247284,1.9371675274279632,0.42714045557081803,-4.065095583690548,-0.6499507664350368,0.08500000000000085,0.0,37.652376624367776,-0.3370454448829774,-0.9929602740548299,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.16354313752197977,-2.5022772115686394,-0.2724931188195372,-269.8482255990087,0.0017734813814418715,95.12334407084606,97.23739158368134,95.12334407084606,8794.712604949953,100.0,IT
2017-01-01,1.340053553748266,-2.9177848209641866,1.340053553748266,1.075979689164197,0.7787160126135007,0.6044343452350276,2.944489633793168,1.750366838121753,0.45000000000000107,0.0,29.665130948331843,-0.19253647604304813,-0.4343281156649113,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.39884522076723705,-3.460865561146477,0.989805763569899,-268.9241003906142,0.941208332981029,95.3087096242106,96.53067780276263,95.3087096242106,8794.712604949953,100.0,IT
2017-04-01,1.5784609211250356,7.908000560401263,1.5784609211250356,1.5585642388595389,0.9584536852361047,1.0443959161083427,4.411285854497482,-0.109740739897779,0.8650000000000002,0.0,29.523538936032562,-0.25185578242489237,-0.44702288629949133,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.6347683608387967,-1.57632625340392,1.3578357927671487,-270.6614871094056,0.9436925602862388,95.53735590834178,98.45807902345005,95.53735590834178,8794.712604949953,100.0,IT
2017-07-01,1.2985033455806594,-5.519141436341357,1.2985033455806594,1.477625984188169,2.236166711475107,1.0610179112014784,2.211031584800782,-0.5516934429084852,0.7849999999999984,0.0,29.80614525329696,0.039175480487529946,-0.049501657802847765,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.7675153577871693,-3.5942041084429093,1.1354035784040402,-268.72266007245145,0.5309879877934901,96.0729452346952,97.10889816896884,96.0729452346952,8889.85285328435,100.0,IT
2017-10-01,1.0516035129184864,4.735339748578227,1.0516035129184864,1.8194929759191458,3.3046354943518708,0.4579661259024981,2.343510058150944,-0.11509249020917878,1.1549999999999994,0.0,37.25791628937872,-0.39446033498904964,-0.6307706392119875,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.8243329888134328,-3.0835651942395543,0.8880603753965066,-269.080336136008,0.22727052410505366,96.86994811868902,98.2653389013813,96.86994811868902,8889.85285328435,100.0,IT
2018-01-01,0.8615030088495068,-3.678186837240105,0.8615030088495068,1.6441987880430053,0.07753926110893872,0.634075209680951,2.0262413323430373,-1.159310170308725,1.0899999999999999,0.0,29.787788092460136,0.12265714412829642,-0.2786440607624653,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.8317669928206476,-3.856519542520573,0.46265778808226976,-268.1414046114208,0.029736016028859225,96.88872799935476,97.36588499839384,96.88872799935476,8889.85285328435,100.0,IT
2018-04-01,0.9740336748384593,8.358123224357072,0.9740336748384593,1.852091279100354,1.7900236494654997,0.4858309151075879,0.5119275838518345,0.2825305228594921,1.1049999999999986,0.0,29.677643050945594,0.154104114913034,0.014503203251202579,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.8602203292242099,-1.9000938242443794,0.33926531399966253,-269.7834295051437,0.11381334561424938,97.32328238865655,99.42177963379378,97.32328238865655,8889.85285328435,100.0,IT
2018-07-01,1.6404567351026245,-2.8534491952846963,1.6404567351026245,2.1618769782528746,3.4753095080851892,0.6574645642086097,5.465874432767048,-0.012657163513773995,1.6899999999999995,0.0,30.129760168802456,0.3236149155054935,0.05756682087730014,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.0162676103998929,-3.452600139090407,0.8729413773154552,-268.20123982930124,0.6241891247027316,98.17253764912617,98.71506585287504,98.17253764912617,9037.227955894581,100.0,IT
2018-10-01,1.4603537152205526,4.014927669049939,1.4603537152205526,1.9098252992165943,2.2964287782067494,0.6181897025667737,6.484469569244933,-0.9073916826669581,1.1899999999999995,0.0,37.51506350875436,0.25714721937563634,0.08764230854545105,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.105084831364025,-2.7531857161470157,0.6360207264071198,-268.630864552012,0.35526888385652766,98.73777423027181,99.71088981689688,98.73777423027181,9037.227955894581,100.0,IT
2019-01-01,1.0175699159825413,-5.44932203419215,1.0175699159825413,2.2855206026973107,1.5803204750318045,0.4315359393919138,2.128594930421457,-0.9083971578324856,1.1599999999999984,0.0,30.293099823466008,0.5053117310058697,0.24495601328849803,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.0875818482877282,-4.2984141625609595,0.18580292316189373,-266.873453924706,-0.07001193230518687,99.12863915234702,98.36170896241568,99.12863915234702,9037.227955894581,100.0,IT
2019-04-01,0.9006172164382598,7.890312426179946,0.9006172164382598,1.5810534505120488,-1.0278449592755479,0.5156311778940825,2.3865690347503854,-0.9748943126525411,1.5250000000000004,0.0,30.472398973914782,0.794755922969187,0.17948627420650654,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.0501889219178344,-1.6149858135472073,0.04039688721404988,-269.10299327106986,-0.14957170547957466,98.87424396066383,100.32123353678124,98.87424396066383,9037.227955894581,100.0,IT
2019-07-01,0.324886575566552,-5.156371758771527,0.324886575566552,1.0204781654975292,1.233008368027111,0.49027717099034973,-3.3260557954901238,-0.058624004211838,1.4749999999999996,0.0,31.072615806090575,0.9428556372881203,0.9993320204653574,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.9051284526475779,-3.0534749244437194,-0.6913810348333409,-267.50564823937026,-0.5802418770810259,99.17949611750099,99.03629938965628,99.17949611750099,9246.154093212397,100.0,IT
2019-10-01,0.2895289138498569,3.873497022183159,0.2895289138498569,1.2702595134434613,3.295554169990478,0.6466236562229888,-5.251352545557619,-0.3096373328994595,1.4050000000000011,0.0,38.99506493159112,1.480001422836763,1.3361993237629433,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.7820085448880337,-2.518606876681133,-0.815555917514168,-267.65013395241846,-0.4924796310381768,100.00000000000001,100.0,100.00000000000001,9246.154093212397,100.0,IT
2020-01-01,0.22834784021075194,-5.69404632874857,0.22834784021075194,-2.682927592908624,-14.232427950376536,0.5285773786759762,-1.1161997581973448,3.7270756649504744,2.0299999999999994,0.0,32.752274040947945,2.459174217481941,2.2462513203606367,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.6712764039525774,-0.014896428214058233,-0.8592340080769763,-269.78472935782537,-0.44292856374182543,96.50444950211329,98.58657243816255,96.50444950211329,9246.154093212397,100.0,IT
2020-04-01,-0.19230775157419444,6.207690059040161,-0.19230775157419444,-10.549375556117147,-32.49363681210964,0.5449604767564509,-2.0386490327831464,13.124086069722862,2.8050000000000015,0.0,38.09197731099259,7.619578337077809,7.936856265352711,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.49855957284722296,9.838017375900392,-1.2424966734920289,-279.4600610756128,-0.6908673244214174,88.9749637592104,100.1284934147125,88.9749637592104,9246.154093212397,100.0,IT
2020-07-01,-0.22730972606153088,-5.296379656720873,-0.22730972606153088,-0.6814432333012377,40.70473765929074,0.6175868808854901,-10.226027543158667,1.9811920743838307,-0.13000000000000078,0.0,34.15114449576207,3.078528689671489,2.480638907163549,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.3533857130654722,-2.4351784774867724,-1.132438178709109,-267.9597817466099,-0.580695439127003,98.50594170432805,98.81143591390942,98.50594170432805,9001.384649352845,100.0,IT
2020-10-01,-0.3862251341159251,3.237835389965582,-0.3862251341159251,-1.9238045613467536,-1.6738911421915859,0.1931745610374236,-7.036411952206212,3.221907323129214,0.870000000000001,0.0,41.90993001318592,2.9148650815947974,1.7799658731523003,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.20546354362919272,-0.7442754157015656,-1.1682336790039587,-269.18771337964927,-0.5916886777451178,98.09458245970082,99.61451975586253,98.09458245970082,9001.384649352845,100.0,IT
2021-01-01,0.7466355087576204,-1.162603757254388,0.7466355087576204,3.817902925324379,8.734401996307994,1.1466137087644768,-6.53270579131453,-3.472262361265388,0.40000000000000036,0.0,33.441802252816025,0.6895282118680734,-1.0257306750408883,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.3136979366548783,-2.954991314796871,0.07535910480504304,-266.71346194125863,0.43293757210274214,100.26013369981061,99.3254095727594,100.26013369981061,9001.384649352845,100.0,IT
2021-04-01,1.1483379777724068,7.814499935099306,1.1483379777724068,13.30462427783301,5.453248597924887,0.2554279805097259,-1.2874861109647195,-13.832986035362715,0.6950000000000003,0.0,33.8411631052915,-4.250814205701092,-3.167505428466071,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.480625944878384,-1.782149212879915,0.6497784049251838,-267.30377477555226,0.6677120328940227,101.63635204407966,101.28493414712496,101.63635204407966,9001.384649352845,100.0,IT
2021-07-01,2.0911168913111844,-1.5252640025657627,2.0911168913111844,6.142311315773674,12.055485811053401,0.42037248646416003,11.921108635988897,-5.51436576728932,0.9699999999999989,0.0,33.111260445839186,-1.039884049922879,-1.7936589976742612,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,0.802724134164944,-4.751859192718143,1.737731178245712,-263.90858732214747,1.2883927571462404,104.74616858591284,100.89945390298747,104.74616858591284,9351.693451272176,100.0,IT
2021-10-01,3.672460813857814,9.5632110801521,3.672460813857814,7.12924958039538,2.273861916295239,1.3101321760924378,18.08765669785086,-5.599642732491716,1.125,0.0,40.34549079244994,-1.5644392207359858,-1.331683455958322,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.376671470103518,-2.1399912527721767,3.4669972702286214,-265.7309246131116,2.295789343754296,105.34331005847633,103.34082878252491,105.34331005847633,9351.693451272176,100.0,IT
2022-01-01,5.841534959646211,7.513692825899199,5.841534959646211,5.933387311774285,3.950952921823614,1.583487602655964,31.74297132779227,-1.8762851117314128,1.6599999999999984,0.0,31.504121674717993,-1.9376805780980277,-1.9382884157435623,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.2696441680120567,-0.7888450938702363,5.527837022991332,-266.62160958913057,3.571890791634154,106.38898195415862,105.30035335689045,106.38898195415862,9351.693451272176,100.0,IT
2022-04-01,7.099952580131408,12.848170417040095,7.099952580131408,5.264876750702863,2.7792063536391964,2.829487721485524,31.213569882689285,1.132477636071938,1.8000000000000007,0.0,31.638999356192105,-2.202163749099395,-2.1783729290702163,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,3.235705850435927,2.1031030761047305,6.619326635253024,-269.1388506049808,3.864246729695481,107.13074820847099,108.73755220044971,107.13074820847099,9351.693451272176,100.0,IT
2022-07-01,8.568395491349268,4.348507642305677,8.568395491349268,3.0512897055761545,3.201137630546569,3.8922805949171746,33.80930016833821,5.92333908005136,1.4450000000000003,0.0,32.74505897835247,-0.36620146748671534,-0.46956509815168535,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,4.302243778618595,2.313843974079475,7.765671357184324,-269.4256931079205,4.2661517127306725,107.9915386739644,109.9261162865403,107.9915386739644,9923.357461372489,100.0,IT
2022-10-01,11.774849632471529,22.389027644641146,11.774849632471529,2.579424617449577,0.38640156378892954,4.59137712998654,49.466140223996206,8.549660561817873,1.5950000000000006,0.0,38.82883098112058,-1.5166598113293517,-2.0005767704770756,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,5.796764949389182,7.745531698951254,10.39817816236801,-274.9263496281336,5.978084683082347,108.09590932562593,116.25441696113073,108.09590932562593,9923.357461372489,100.0,IT
2023-01-01,9.091872217855013,-3.218216832566867,9.091872217855013,2.922359939375685,5.322694209528045,5.215858198941081,20.675802716856673,8.103454184644088,1.54,0.0,31.92928233606665,0.4251606613486558,0.014096609482669664,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,6.455786403082348,4.894948663869798,6.8222280498429555,-272.79112186760983,2.636085814772665,109.54392582197264,115.32283970446515,109.54392582197264,9923.357461372489,100.0,IT
2023-04-01,7.482516584784715,6.410747884758905,7.482516584784715,2.7635895911644504,2.144124960794258,4.988188344048439,6.590593683593848,7.32128492825197,1.6750000000000007,0.0,31.71874454694571,0.07974519075360509,0.03641824983013156,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,6.661132439422821,5.573204423944276,4.246810734348788,-273.85777759860105,0.8213841453618942,110.13269206185856,117.18599421779633,110.13269206185856,9923.357461372489,100.0,IT
2023-07-01,5.652505531350194,-2.9715365714324093,5.652505531350194,2.8468114348615625,3.5340250053350175,4.193868922032973,-2.202251556985857,5.7302626894729425,1.2600000000000007,0.0,31.51704660076659,-1.2280123775858798,-1.6651531599275802,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,6.459407057808296,3.3666906442797426,1.3502617527315985,-272.2313872044092,-0.8069015264581019,111.11003235482555,116.31866366848699,111.11003235482555,10217.632631562325,100.0,IT
2023-10-01,0.9624713374210003,3.6288908689243726,0.9624713374210003,3.2745727530765656,2.097446836648942,3.3102769018358735,-29.622513461771625,2.3565444031950378,1.4100000000000001,0.0,38.006019026971515,-0.8228119541490664,-1.1470373244324266,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,5.360019913730836,3.417001676781183,-4.834293611968182,-272.61424821247806,-4.397548576309836,111.69418100700501,117.37873433986508,111.69418100700501,10217.632631562325,100.0,IT
2024-01-01,0.997790983247171,-3.0769382492621844,0.997790983247171,2.9870715148067717,4.172689256448869,2.494494480933973,-21.075600598596456,0.8758426327357682,1.4549999999999992,0.0,32.69615426023198,0.7668719241653299,0.3224863976376764,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,4.487574127634103,1.1949904143491494,-5.457995419835177,-270.8018413360503,-3.489783144386932,112.86544229503454,116.47928043687762,112.86544229503454,10217.632631562325,100.0,IT
2024-04-01,0.8733679968754515,5.913055939272027,0.8733679968754515,3.519018112658978,4.271911352203084,2.158776949836483,-15.038706255770196,-1.3751451530082726,1.8950000000000005,0.0,32.532820012739066,0.8140754657933569,0.9507918185813932,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,3.7647329014823727,1.4289586076565683,-5.7877644425473695,-271.2121274828175,-2.891364904606921,114.07727976511275,118.21394153549632,114.07727976511275,10217.632631562325,100.0,IT
2024-07-01,1.1805216028379917,-1.7429221475822487,1.1805216028379917,3.1231741212418562,1.95064903966653,2.178478850017118,-9.630926769089987,-1.844617891544642,2.214999999999999,0.0,32.50204861295619,0.9850020121895953,0.995204876938534,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,3.2478906417534965,0.20604562232199441,-5.278885454970304,-270.2887346860053,-2.067369038915505,114.63495027478797,117.69996787664631,114.63495027478797,10527.444744345137,100.0,IT
2024-10-01,1.2780595448203869,4.019042636853953,1.2780595448203869,3.583252186075514,3.937759095983573,1.888767466314789,-9.538036393216442,-1.1248543451277015,2.2300000000000004,0.0,38.77024613581628,0.7642271088447616,0.869351326700287,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.8539244223668745,0.09854617035637148,-4.081960368910449,-270.309055571223,-1.5758648775464876,115.76903535361478,118.88853196273692,115.76903535361478,10527.444744345137,100.0,IT
2025-01-01,1.8309023537766755,-0.8655670134370297,1.8309023537766755,2.9821466436193322,1.7682670866241423,1.7069278468055948,-2.124692301160991,-0.571773539950371,1.705,0.0,33.075116392189564,0.3789621319575831,-0.03880348406177159,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.649320008648835,-0.748230915106717,-2.6566717738574273,-269.6505970462076,-0.8184176548721593,116.28194465629231,118.63154513331192,116.28194465629231,10527.444744345137,100.0,IT
2025-04-01,1.8309612195336555,5.913291402299947,1.8309612195336555,2.8482636878077727,3.7363795289568458,2.000066670666989,-4.440654023480084,0.2336050735001205,1.5350000000000001,0.0,32.75652927342493,0.2237092606858615,-0.4528435694502657,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.485648250825799,-0.22301713592116812,-1.9337716819487172,-270.19482501454337,-0.6546870312921436,117.3732171759221,120.39832958560875,117.3732171759221,10527.444744345137,100.0,IT
2025-07-01,1.70481736852377,-2.247497551621791,1.70481736852377,2.939447681832119,2.3153850157639155,2.0179410598861303,-7.025333701847636,0.726017383068589,1.7000000000000002,0.0,32.76201593942799,0.259967326471805,-0.29444837975044225,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.3294820743653935,-1.507343620678057,-1.5430732732297265,-269.05410437269694,-0.6246647058416235,118.05459781728956,119.72373915836815,118.05459781728956,10846.116599039568,100.0,IT
2025-10-01,1.2085550617878305,2.0339934099101953,1.2085550617878305,2.266626134231231,1.2464729055800206,1.7972242404430183,-6.73817396696621,-0.0420652394992338,1.9949999999999992,0.0,39.17647219977261,0.4062260639563331,0.4428393815725768,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,2.1052966718498807,-1.278330368697084,-1.645369360579044,-269.25098449877953,-0.8967416100620502,118.42305124704863,120.3340828782525,118.42305124704863,10846.116599039568,100.0,IT
2026-01-01,,,,2.239390952305653,1.659326358921831,,,,2.339999999999999,0.0,32.98786359970111,-0.08725279248845697,0.1380366327528039,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.9259483498374705,,,,,118.91532782657849,120.3340828782525,118.91532782657849,10846.116599039568,100.0,IT
2026-04-01,,,,1.6679532501255423,1.450628720236402,,,,1.3450000000000006,0.0,,,,0.0,0.6,0.14,0.32,0.0,0.0,0.0,0.0,1.7824696922275425,,,,,119.34736573586743,120.3340828782525,119.34736573586743,10846.116599039568,100.0,IT
